Id,Label,names,pageranks
444766,,Castellar de Santiago,0.000018
444960,,List of postal codes in Spain,0.000048
887355,,List of municipalities in Cceres,0.000034
887592,,List of municipalities in Palencia,0.000034
1781344,,List of municipalities in Navarre,0.000034
446619,,Maruri-Jatabe,0.000023
445621,,Montalbn,0.000018
446295,,Olivella,0.000018
447991,,Ledburn,0.000018
448270,,Lathbury,0.000018
448329,,Sport in Milton Keynes,0.000022
1178494,,Cliff Richard,0.000206
757464,,Doug Williams (wrestler),0.000023
448998,,Sandford-on-Thames,0.000018
449335,,Blenheim Palace,0.00007
450038,,"Trinity College, Oxford",0.000022
450074,,Ralph Henry Carless Davis,0.000018
450394,,Charles Yates,0.000018
450629,,List of Anglo-Catholic churches,0.000018
1776257,,Maidenhead,0.000031
451084,,Blood Monkey,0.000018
1239652,,Jungle,0.000127
451494,,Ugg boots,0.000018
451637,,Stephen Dunham,0.000037
1152086,,"True Jackson, VP",0.000066
452832,,"Manly, New South Wales",0.000023
1595982,,Keith Urban,0.000081
452860,,"Mosman, New South Wales",0.000018
599528,,1890s,0.000022
452902,,"Liverpool, New South Wales",0.000018
607818,,Australian Greens,0.000286
452905,,"Chullora, New South Wales",0.000018
463223,,Big W,0.000021
453191,,Rose Bay Secondary College,0.000018
453653,,William T. Baker,0.000018
453841,,Karim Rashid,0.000019
453950,,Hermann Muthesius,0.000018
644389,,Construction management,0.000062
454119,,Edward Durell Stone,0.000023
602417,,Waldorf-Astoria Hotel,0.000023
454236,,Outline of architecture,0.000018
454193,,AIA Gold Medal,0.000022
454288,,Cedric Price,0.000031
454360,,Demetri Porphyrios,0.00004
454429,,Henry-Russell Hitchcock,0.000018
455062,,David (name),0.000018
480030,,David Boreanaz,0.000038
766616,,David Moscow,0.000021
1175877,,Dave Matthews,0.000023
1179210,,Dave Grohl,0.000075
1186709,,David Gilmour,0.000062
455351,,PolishSwedish War (16001611),0.000018
455912,,List of multilingual countries and regions,0.000018
897467,,Izola,0.000018
455945,,List of traditional territories of the indigenous peoples of North America,0.000018
456206,,Avar language,0.000027
456435,,Nick Clements,0.000018
456828,,Lexical semantics,0.00006
456864,,Evolutionary linguistics,0.000109
459266,,Vrije Universiteit Brussel,0.0001
1091791,,Interaction,0.000081
457264,,Ethnolinguistics,0.000081
457348,,Ursula Bellugi,0.000018
458329,,Michiel de Swaen,0.000018
459423,,Duchy of Brabant,0.000102
458720,,West Flanders,0.000047
459454,,East Flanders,0.000046
458979,,Ten Days' Campaign,0.000018
459458,,Geel,0.000033
686871,,July Monarchy,0.000096
459219,,Belgian stay-behind network,0.000018
807973,,KBC Bank,0.00004
974768,,Antonis Mor,0.000069
1341827,,Merovingian dynasty,0.000148
1499734,,Csar Franck,0.00012
459262,,Gerolf Annemans,0.000018
777744,,House of Orange-Nassau,0.000113
459532,,European route E42,0.000018
459839,,Alvar Lidell,0.000018
460048,,Angel (given name),0.000018
1157718,,Ferno do P,0.000029
1441400,,Ternate,0.000056
461548,,Shire of Winchelsea,0.000018
461600,,Shire of Karkarooc,0.000018
462183,,"Melton South, Victoria",0.000018
462277,,"Bundoora, Victoria",0.000018
462401,,"Vermont, Victoria",0.000018
462825,,Tambo River (Victoria),0.000018
462839,,Shire of Tambo,0.000018
463025,,Essendon Airport,0.000018
1134897,,Floatplane,0.000026
463503,,Thunderbolt (1910 film),0.000018
463905,,Mildura,0.000018
464193,,Queen Street Mall,0.000018
464268,,"Nobby, Queensland",0.000018
464526,,"Leura, New South Wales",0.00002
464565,,State of North Queensland,0.000018
465571,,Cairns,0.000087
464604,,City of Shoalhaven,0.000018
464785,,Protected areas of Queensland,0.000082
1568443,,Australia at the 2008 Summer Olympics,0.000084
465210,,Buderim (suburb),0.000018
465383,,"St Lucia, Queensland",0.000018
465444,,"Blackall, Queensland",0.000018
465919,,William Lawson (explorer),0.00002
466108,,"Casino, New South Wales",0.000025
466116,,Richmond River,0.000023
466150,,"Durham County, New South Wales",0.000018
467291,,Ami Perrin,0.000018
544108,,University of Southampton,0.000064
468221,,Model Railroader,0.000018
468301,,Matchbox (brand),0.000023
468303,,Die-cast toy,0.000028
468615,,Quanta Technology,0.000018
468905,,Joanna Gosling,0.000018
1181045,,The X Factor (UK),0.00009
468910,,Sian Williams,0.00002
468983,,B4U Music,0.000018
469120,,Euronews,0.000057
470695,,Cruise missile strikes on Iraq (June 1993),0.000018
470996,,Iraqi Accord Front,0.000018
471817,,William Loftus,0.000032
473682,,Christianization of Lithuania,0.000018
474576,,William C. Krumbein,0.000018
474585,,Die Sexualitt im Kulturkampf,0.000018
474937,,Brianna (given name),0.000018
1057886,,Richard III (1955 film),0.000052
476104,,2003 UCI Track Cycling World Championships,0.000018
476752,,Laurent Lefvre,0.000018
476774,,Maximiliano Richeze,0.000025
477126,,2008 Giro d'Italia,0.00003
476878,,Benot Vaugrenard,0.000018
477108,,Joaquim Rodrguez,0.000018
477153,,Daniel Moreno,0.000018
478033,,Louison Bobet,0.000018
478086,,Rudi Altig,0.000018
478103,,Laurent Fignon,0.000026
478107,,1988 Tour de France,0.000021
1697788,,Morzine,0.000027
478201,,Raymond Impanis,0.000018
478756,,Fabio Battesini,0.000018
479394,,Lin Dan,0.000018
479418,,Ko Sung-hyun,0.000018
479959,,Andrew Wells,0.000026
480051,,Cordelia Chase,0.000026
480437,,Listener Supported,0.000018
480778,,"Gertrude Denman, Baroness Denman",0.000026
480941,,List of Dames Commander of the Order of the British Empire,0.000018
827149,,Edith Sitwell,0.000046
482096,,David Manson (producer),0.000018
1059599,,Barbara Turner (actress),0.000026
1061943,,Drew Barrymore,0.000081
482196,,Russell Coutts,0.000024
482263,,The OrphanSporks,0.000018
485336,,E. O. Wilson,0.000084
485495,,Cooperation,0.00005
485805,,Najat El Hachmi,0.000018
488090,,Austrian records in athletics,0.000018
488149,,Icelandic records in athletics,0.000018
488268,,Liu Xiang,0.000024
488306,,2007 World Championships in Athletics,0.000039
1656809,,Liu,0.00003
488420,,Monika Pyrek,0.000023
1184317,,Bad Romance,0.000029
488451,,List of Olympic medalists in athletics (women),0.000018
491363,,Betty Cuthbert,0.000117
488472,,Phillips Idowu,0.000019
563180,,In Flames,0.000038
1178771,,Ace of Base,0.00005
1693850,,rgryte IS,0.000041
1693854,,BK Hcken,0.000056
1777793,,Reredos,0.000049
488731,,Stephanie Twell,0.000019
488908,,Chelsea Johnson,0.000018
488934,,Elisngela Adriano,0.000018
488937,,Jennifer Dahlgren,0.000018
489186,,Momoko Takahashi,0.000018
489432,,Rieti,0.000018
490154,,Andriy Skvaruk,0.000018
490995,,United States at the 2000 Summer Olympics,0.000023
491062,,Marcello Fiasconaro,0.000018
491547,,Chris Brasher,0.000031
492635,,Belarus at the 2008 Summer Olympics,0.000018
492647,,Great Britain at the 2008 Summer Olympics,0.000018
977950,,Claude Monet,0.000291
492675,,Japan at the 2000 Summer Olympics,0.000018
1739883,,Daisuke Watanabe,0.000025
493837,,Cristian Muoz (athlete),0.000018
494590,,Carina Benninga,0.000018
494593,,Tracey Belbin,0.000018
494794,,India at the 2004 Summer Olympics,0.000018
638368,,Kristjan Palusalu,0.000042
495322,,David Medved,0.000018
495513,,Gayon,0.000018
495741,,Lasseube,0.000018
495768,,Arcangues,0.000018
1329490,,Santa Anita Park,0.000038
496198,,Touch Me I'm Sick,0.000018
1178232,,Independent record label,0.000151
496662,,Gerard Ambassa Guy,0.000018
496692,,Cheng Siu Wai,0.000018
496755,,James Ha,0.000026
496829,,Ross Greer,0.000018
497988,,Chu Ching-wu,0.000018
1621549,,Chinese Academy of Sciences,0.000034
498264,,"Wah Yan College, Kowloon",0.000018
498319,,Ronny Tong,0.000018
498687,,Alexander Dennis,0.000019
498689,,Scania OmniCity,0.000018
499274,,Scammell Scarab,0.000018
499289,,Lawrence Liang,0.000018
1725535,,Digital Millennium Copyright Act,0.000176
499893,,"Berth Milton, Jr.",0.000018
500908,,Wells-next-the-Sea railway station,0.000018
501847,,RMS Queen Elizabeth 2,0.000034
1115277,,National Transportation Safety Board,0.000045
502002,,Shiprocked,0.000018
502257,,USS Sabalo (SP-225),0.000018
502397,,Arsenal ship,0.000018
502634,,Vickers,0.000033
502771,,HMS C37,0.000018
503378,,Western Pipistrelle,0.000018
503780,,Goanna,0.000018
503806,,List of AZA member zoos and aquaria,0.000018
503990,,Bronx Zoo,0.000027
503905,,Tapetum lucidum,0.000026
503936,,Chipmunk,0.000063
503962,,Tropical rainforest,0.000273
503971,,Spotted Hyena,0.00003
504065,,Gambian Sun Squirrel,0.000022
504102,,List of mammals of Guinea-Bissau,0.000018
504370,,Wildcat,0.000035
504120,,List of mammals of Malawi,0.000018
1573171,,McMaster University,0.000043
504213,,Ferret,0.000035
504313,,Red Fox,0.000035
835675,,Maidstone,0.000072
847045,,Tuber,0.000132
1733354,,Kitsune,0.000019
504345,,List of mammals of Serbia,0.000018
504675,,List of The Wild Thornberrys episodes,0.000018
505117,,Lycanthropy,0.000019
505201,,Big-eared Swamp Rat,0.000018
505265,,Camelops,0.000018
505358,,Greater Egyptian Jerboa,0.000018
505425,,Craveri's Murrelet,0.000018
505596,,Cordilleran Flycatcher,0.000018
505669,,Zone-tailed Hawk,0.000018
507512,,Accipitridae,0.000071
505777,,Red-tailed Hawk,0.000021
505780,,Wood Thrush,0.000021
505880,,List of birds of the Netherlands Antilles,0.000018
505908,,Least Grebe,0.000021
505953,,Mountain Plover,0.000018
506043,,Pearl Kite,0.000048
506053,,Channel-billed Toucan,0.000018
506059,,Buff-breasted Wren,0.000018
506094,,Swallow-tailed Hummingbird,0.000018
506125,,Yellow-crowned Elaenia,0.000018
506365,,Black-fronted Nunbird,0.000018
507174,,Egyptian Nightjar,0.000023
853553,,Moth,0.000202
507408,,List of birds of Kyrgyzstan,0.000018
507381,,Broad-billed Sandpiper,0.000041
507706,,Pied Avocet,0.000044
507445,,List of birds of Kazakhstan,0.000018
507700,,Common Ringed Plover,0.000037
507449,,List of birds of Cameroon,0.000018
507229,,Nectariniidae,0.000033
507483,,List of birds of Namibia,0.000018
507874,,Pacific Golden Plover,0.00003
507520,,List of birds of Croatia,0.000018
507528,,List of birds of Iraq,0.000018
507535,,List of birds of Gibraltar,0.000018
507576,,List of birds of Papua New Guinea,0.000018
834519,,Rusty Pitohui,0.000021
507678,,List of birds of Tasmania,0.000018
507703,,List of birds of Sri Lanka,0.00004
508041,,Late Quaternary prehistoric birds,0.000018
508127,,Common Hill Myna,0.000018
508305,,Greater Yellownape,0.000018
508983,,Jambu Fruit Dove,0.000021
509033,,Short-tailed Pipit,0.000018
509049,,White-throated Treecreeper,0.000018
509319,,Chestnut-breasted Partridge,0.000018
509411,,Invertebrate paleontology,0.000018
509465,,Angolatitan,0.000018
509724,,Halszka Osmlska,0.000018
509906,,Abydosaurus,0.000018
509924,,Jurassic Park: Operation Genesis,0.000018
1740656,,Mouse (computing),0.000047
1741164,,1UP.com,0.000142
822844,,Non-fiction,0.000157
1786792,,The Lost World (Conan Doyle novel),0.000027
510246,,List of South American dinosaurs,0.000018
510416,,Sarcosuchus,0.000018
511048,,Oldfield Thomas,0.000032
511222,,Yellow-headed Amazon,0.000018
511655,,Ural River,0.000057
511665,,Leatherback sea turtle,0.000028
975656,,John Collier (artist),0.000024
1673056,,Order of Christ (Portugal),0.000019
511894,,List of South American mammals,0.000018
1442801,,Emily's Tuco-tuco,0.00002
1442878,,Thumbless Bat,0.00002
1092156,,Particle physics,0.000181
512625,,Scale-feathered Malkoha,0.000018
512910,,Northern Boobook,0.000018
514543,,Dacrydium balansae,0.000018
515161,,Cinema Insomnia,0.000018
1063716,,Night of the Living Dead,0.000035
518526,,Hermogenes Esperon,0.000018
518558,,Ateneo de Davao University,0.000018
518760,,National Museum of the Philippines,0.00003
518963,,Guillermo Gmez Rivera,0.000018
519159,,Panfilo Lacson,0.000018
519338,,Flag of the Philippines,0.000026
519402,,Muntinlupa,0.000018
519411,,Death and funeral of Corazon Aquino,0.000018
1219289,,Taro Aso,0.000027
1440252,,Susilo Bambang Yudhoyono,0.000108
1234828,,Conservation International,0.000118
519504,,Sugbuak,0.000018
519776,,La Diva (group),0.000018
519910,,Yasmien Kurdi,0.000028
519914,,StarStruck (Philippine TV series),0.000059
520808,,Pinoy Big Brother,0.000028
1131455,,FremantleMedia,0.000104
757160,,WWE Raw,0.000094
520498,,Jericho Rosales,0.000018
520528,,Joel Lamangan,0.000018
520595,,Midnight DJ,0.000018
521051,,Francis Magalona,0.000033
521373,,Tim Cone,0.000018
522281,,Once Upon a Time in Manila,0.000018
522568,,Charles King (general),0.000018
522594,,Scott Moffatt,0.000018
522607,,GMA News Digest,0.000018
523323,,Medical Colleges of Northern Philippines,0.000018
523573,,Passport,0.000088
1054586,,Impostor,0.000024
523853,,Viajero,0.000018
524419,,Ver-sur-Launette,0.000018
524999,,Rory Dodd,0.000018
1180007,,Lou Reed,0.000101
526331,,University of Lincoln,0.00002
526493,,320th Air Refueling Squadron,0.000018
527639,,Canadian blogosphere,0.000018
528109,,"Lakewood, Edmonton",0.000018
528811,,Alan Cantwell,0.000018
528937,,Supersuckers,0.000018
529252,,1968 U.S. Open Cup,0.000018
529614,,2011 Lamar Hunt U.S. Open Cup,0.000018
1518644,,Chartiers Valley High School,0.00002
529677,,Jeff Cosgriff,0.000018
529700,,Spokane Spiders,0.000018
530611,,Kiss Symphony: Alive IV,0.000023
530632,,Gene Simmons,0.000035
1184122,,Sputnikmusic,0.000046
1174964,,Jimmy Kimmel Live!,0.000036
531045,,Bobby Long (musician),0.000018
531297,,Chris Bradford,0.000018
531498,,Outline of martial arts,0.000018
1017560,,Sammo Hung,0.000105
531864,,Collie eye anomaly,0.000018
532059,,Cavalier King Charles Spaniel,0.000019
532672,,Robert Meeropol,0.000018
532794,,Charles T. Barney,0.000018
533326,,"Montagu Bertie, 7th Earl of Abingdon",0.000018
534005,,Virginia class cruiser,0.00003
534008,,RIM-66 Standard,0.000027
534526,,William Castell,0.000018
534988,,Legal executive,0.000032
1147500,,"Sir Gilbert Elliot, 3rd Baronet",0.000023
1147652,,"Richard Grenville-Temple, 2nd Earl Temple",0.000023
1171409,,"Robert Devereux, 3rd Earl of Essex",0.000057
1171452,,"William Fiennes, 1st Viscount Saye and Sele",0.000034
1393354,,Hubert Brand,0.000022
1393398,,Frank Hopkins (Royal Navy officer),0.000022
1445485,,Richard Hill of Hawkstone,0.000035
535276,,Percy Royds,0.000018
535283,,Stefan Terlezki,0.000018
535340,,"George Keppel, 6th Earl of Albemarle",0.00002
535371,,List of Durham University people,0.000025
535469,,List of political parties in the United Kingdom,0.000026
535474,,Far right in the United Kingdom,0.000018
535881,,James Stirling (judge),0.000018
536196,,"Thomas Egerton, 2nd Earl of Wilton",0.000018
536221,,Stephen Lushington (judge),0.000021
536286,,"Sir George Philips, 1st Baronet",0.000018
1144127,,Edward VI of England,0.000265
536378,,Lord Charles Spencer-Churchill (British Army officer),0.000018
536655,,David Jones (MP),0.000018
536836,,"Henry Northcote, 1st Baron Northcote",0.000018
536889,,Thomas Gardner Horridge,0.000018
536907,,Caroline Lucas,0.000018
537145,,"James McGarel-Hogg, 1st Baron Magheramorne",0.000021
537218,,Clare Sewell Read,0.000018
537359,,Frederick Leveson-Gower (Bodmin),0.000018
537365,,"Sir James Buller East, 2nd Baronet",0.000018
537394,,"Thomas de Grey, 6th Baron Walsingham",0.000018
537736,,Corn Laws,0.000282
1390951,,London Dock Strike of 1889,0.000029
537490,,"Edward Grey, 1st Viscount Grey of Fallodon",0.000046
1144173,,"Edward Seymour, 1st Duke of Somerset",0.00012
1179799,,The Kinks,0.000173
1181768,,George Harrison,0.000334
537598,,John Charles Herries,0.00007
537848,,William Allen (National Liberal politician),0.000018
537936,,List of After Dark editions,0.000018
539920,,Edward Heath,0.00037
954503,,Stuart Hood,0.000026
538695,,"Sir Eric Errington, 1st Baronet",0.000018
538954,,Robert Adley,0.000018
539493,,Hugh Dalton,0.000239
543554,,Fox-North Coalition,0.000072
543596,,"William Grenville, 1st Baron Grenville",0.000069
539593,,Life peer,0.000079
539516,,Claire Ward,0.00002
539660,,Denis MacShane,0.000019
539710,,List of United Kingdom Parliament constituencies,0.000018
539761,,"John Reid, Baron Reid of Cardowan",0.000019
1644637,,Westminster tube station,0.000074
1171109,,House of Commons of England,0.000149
539776,,Jack Straw,0.000026
890666,,Christopher Meyer,0.000045
539777,,List of current members of the British Privy Council,0.000018
540967,,Labour Chief Whip,0.000023
542569,,John Chilcot,0.000019
608452,,Australian Senate,0.000265
827215,,Royal Society of Literature,0.000027
890864,,Her Majesty's Diplomatic Service,0.000019
539827,,"Labour Party (UK) Shadow Cabinet election, 2010",0.000018
1170450,,Gray's Inn,0.000118
540063,,List of Lords Commissioners of the Treasury,0.000018
540549,,Tony Cunningham,0.000021
543614,,"Charles Long, 1st Baron Farnborough",0.000032
1147318,,"Charles Howard, 3rd Earl of Carlisle",0.00002
540249,,David Robertson (UK politician),0.000018
540426,,Norman Hulbert,0.000018
540456,,John Cummings (politician),0.000018
544109,,University of Liverpool,0.000044
653838,,Workington,0.000024
572401,,Frederick Russell Burnham,0.000057
975775,,Central Saint Martins College of Art and Design,0.000171
976875,,Royal College of Art,0.000179
1061599,,British Academy of Film and Television Arts,0.000297
1172997,,Mike Oldfield,0.000153
541642,,Harold Glanville,0.000018
541712,,"William Ormsby-Gore, 4th Baron Harlech",0.000018
541766,,"Henry Page Croft, 1st Baron Croft",0.000018
541767,,Carlton Club,0.000018
541800,,Richard Thomas Evans,0.000018
978349,,Work of art,0.00005
542228,,Derwent Hall Caine,0.000018
543565,,"William Fitzwilliam, 4th Earl Fitzwilliam",0.000023
976363,,British Institution,0.000071
543674,,"William Astor, 4th Viscount Astor",0.000018
543726,,Oath of Allegiance (United Kingdom),0.000018
1038874,,Loose Women,0.000031
1608260,,Universit de Montral,0.000072
1101894,,Algebraic geometry,0.000094
1179397,,The Police,0.000078
544154,,"Sir James Hogg, 1st Baronet",0.000018
544182,,"Death of Diana, Princess of Wales conspiracy theories",0.000018
1179269,,George Michael,0.000166
544320,,"William Gordon, 2nd Earl of Aberdeen",0.000018
544335,,Barnack,0.000018
544592,,Health maintenance organization,0.000018
544815,,A449 road,0.000021
545970,,Clear Grits,0.000057
546069,,Ezekiel Hart,0.000018
546948,,Nick Bourne,0.000018
547681,,Gwenno Saunders,0.000018
547975,,Patrick Donnelly (Irish politician),0.000018
548252,,Nicky Orr,0.000018
954946,,Iona Abbey,0.000081
1034460,,Spike Milligan,0.000073
549176,,Stephen Brenner,0.000018
549584,,1892 in Ireland,0.000018
549699,,Michael O'Riordan,0.000018
549713,,University of Dublin (constituency),0.000024
549750,,Members of the 2nd Dil,0.000018
550005,,1844 in Ireland,0.000018
551006,,Phil Hogan,0.000018
