Source,Target,Type,Weight
169669,1499808,Directed,1.0
169672,60195,Directed,1.0
169672,68040,Directed,1.0
169672,98332,Directed,1.0
169672,168351,Directed,1.0
169672,169387,Directed,1.0
169672,169398,Directed,1.0
169672,169399,Directed,1.0
169672,169406,Directed,1.0
169672,169669,Directed,1.0
169672,169822,Directed,1.0
169672,169857,Directed,1.0
169672,171364,Directed,1.0
169672,172006,Directed,1.0
169672,174529,Directed,1.0
169672,174556,Directed,1.0
169672,196096,Directed,1.0
169672,535544,Directed,1.0
169672,823649,Directed,1.0
169672,828806,Directed,1.0
169672,896828,Directed,1.0
169672,969828,Directed,1.0
169672,978876,Directed,1.0
169672,979515,Directed,1.0
169672,987583,Directed,1.0
169672,1233963,Directed,1.0
169822,168852,Directed,1.0
169822,169214,Directed,1.0
169822,169387,Directed,1.0
169822,169398,Directed,1.0
169822,169406,Directed,1.0
169822,169672,Directed,1.0
169822,170227,Directed,1.0
169822,170336,Directed,1.0
169822,171364,Directed,1.0
169822,172006,Directed,1.0
169822,172231,Directed,1.0
169822,979519,Directed,1.0
169822,1118496,Directed,1.0
169822,1595961,Directed,1.0
169857,168957,Directed,1.0
169857,169387,Directed,1.0
169857,169399,Directed,1.0
169857,169406,Directed,1.0
169857,169669,Directed,1.0
169857,169672,Directed,1.0
169857,172260,Directed,1.0
169857,1250252,Directed,1.0
170090,43344,Directed,1.0
170090,64873,Directed,1.0
170090,98332,Directed,1.0
170090,169399,Directed,1.0
170090,169406,Directed,1.0
170090,171671,Directed,1.0
170090,174556,Directed,1.0
170090,976286,Directed,1.0
170090,1777820,Directed,1.0
170173,171364,Directed,1.0
170173,1766106,Directed,1.0
170220,49755,Directed,1.0
170220,53035,Directed,1.0
170220,121347,Directed,1.0
170220,168957,Directed,1.0
170220,171671,Directed,1.0
170220,174556,Directed,1.0
170220,367025,Directed,1.0
170220,367035,Directed,1.0
170220,842164,Directed,1.0
170220,1168735,Directed,1.0
170220,1204794,Directed,1.0
170220,1766106,Directed,1.0
170223,168957,Directed,1.0
170223,169672,Directed,1.0
170223,279122,Directed,1.0
170223,366487,Directed,1.0
170223,367025,Directed,1.0
170223,367035,Directed,1.0
170223,541013,Directed,1.0
170223,610154,Directed,1.0
170227,57252,Directed,1.0
170227,169207,Directed,1.0
170227,169398,Directed,1.0
170227,169399,Directed,1.0
170227,169406,Directed,1.0
170227,169669,Directed,1.0
170227,169672,Directed,1.0
170227,171671,Directed,1.0
170227,174489,Directed,1.0
170227,367035,Directed,1.0
170227,1097042,Directed,1.0
170336,169669,Directed,1.0
170336,174556,Directed,1.0
170336,405704,Directed,1.0
170336,442007,Directed,1.0
170336,488567,Directed,1.0
170336,619317,Directed,1.0
170336,979519,Directed,1.0
170336,1118496,Directed,1.0
170336,1168735,Directed,1.0
170336,1205356,Directed,1.0
170336,1457593,Directed,1.0
170336,1766106,Directed,1.0
170436,169398,Directed,1.0
170436,169672,Directed,1.0
170526,169387,Directed,1.0
170526,169398,Directed,1.0
170569,98332,Directed,1.0
170569,168957,Directed,1.0
170569,170220,Directed,1.0
170569,172260,Directed,1.0
170569,177397,Directed,1.0
170569,367035,Directed,1.0
170569,415765,Directed,1.0
170569,416776,Directed,1.0
170569,446994,Directed,1.0
170569,709972,Directed,1.0
170569,710149,Directed,1.0
170569,987583,Directed,1.0
170569,1250252,Directed,1.0
170791,121347,Directed,1.0
170791,168957,Directed,1.0
170791,367025,Directed,1.0
170791,1204794,Directed,1.0
170791,1766106,Directed,1.0
171130,65796,Directed,1.0
171130,169669,Directed,1.0
171130,169672,Directed,1.0
171130,169822,Directed,1.0
171130,172006,Directed,1.0
171130,535544,Directed,1.0
171341,171364,Directed,1.0
171341,172006,Directed,1.0
171362,170220,Directed,1.0
171362,171364,Directed,1.0
171362,171671,Directed,1.0
171362,172006,Directed,1.0
171362,174556,Directed,1.0
171362,1407346,Directed,1.0
171364,169672,Directed,1.0
171364,1159788,Directed,1.0
171671,6340,Directed,1.0
171671,11876,Directed,1.0
171671,60349,Directed,1.0
171671,168867,Directed,1.0
171671,169387,Directed,1.0
171671,169398,Directed,1.0
171671,169669,Directed,1.0
171671,169822,Directed,1.0
171671,171364,Directed,1.0
171671,172006,Directed,1.0
171671,172955,Directed,1.0
171671,405704,Directed,1.0
171671,442007,Directed,1.0
171671,471303,Directed,1.0
171671,979519,Directed,1.0
171671,1118496,Directed,1.0
171671,1144498,Directed,1.0
171671,1202986,Directed,1.0
171671,1463418,Directed,1.0
171671,1766106,Directed,1.0
171711,169214,Directed,1.0
171711,171671,Directed,1.0
171711,172006,Directed,1.0
172006,64873,Directed,1.0
172006,168351,Directed,1.0
172006,169669,Directed,1.0
172006,169672,Directed,1.0
172006,171362,Directed,1.0
172006,171364,Directed,1.0
172006,171671,Directed,1.0
172006,173000,Directed,1.0
172006,174529,Directed,1.0
172006,219278,Directed,1.0
172006,535544,Directed,1.0
172006,824590,Directed,1.0
172006,1055792,Directed,1.0
172006,1108125,Directed,1.0
172006,1205348,Directed,1.0
172006,1205356,Directed,1.0
172006,1401991,Directed,1.0
172120,57252,Directed,1.0
172120,169406,Directed,1.0
172120,169669,Directed,1.0
172120,170220,Directed,1.0
172120,171671,Directed,1.0
172120,174489,Directed,1.0
172120,174529,Directed,1.0
172120,367035,Directed,1.0
172120,1168735,Directed,1.0
172120,1766106,Directed,1.0
172199,60349,Directed,1.0
172199,98332,Directed,1.0
172199,126914,Directed,1.0
172199,171671,Directed,1.0
172199,172231,Directed,1.0
172199,194884,Directed,1.0
172199,519419,Directed,1.0
172199,867686,Directed,1.0
172199,1093531,Directed,1.0
172199,1093693,Directed,1.0
172199,1118496,Directed,1.0
172199,1168735,Directed,1.0
172199,1684420,Directed,1.0
172199,1708151,Directed,1.0
172199,1708350,Directed,1.0
172231,7862,Directed,1.0
172231,15406,Directed,1.0
172231,46403,Directed,1.0
172231,53033,Directed,1.0
172231,55116,Directed,1.0
172231,119304,Directed,1.0
172231,129075,Directed,1.0
172231,168852,Directed,1.0
172231,168856,Directed,1.0
172231,171671,Directed,1.0
172231,172260,Directed,1.0
172231,174556,Directed,1.0
172231,174674,Directed,1.0
172231,367035,Directed,1.0
172231,710149,Directed,1.0
172231,841895,Directed,1.0
172231,1168735,Directed,1.0
172231,1201881,Directed,1.0
172231,1250252,Directed,1.0
172231,1357805,Directed,1.0
172260,43344,Directed,1.0
172260,56685,Directed,1.0
172260,64873,Directed,1.0
172260,82313,Directed,1.0
172260,88823,Directed,1.0
172260,98332,Directed,1.0
172260,103632,Directed,1.0
172260,126914,Directed,1.0
172260,129672,Directed,1.0
172260,138509,Directed,1.0
172260,168957,Directed,1.0
172260,169398,Directed,1.0
172260,171364,Directed,1.0
172260,174489,Directed,1.0
172260,174556,Directed,1.0
172260,175556,Directed,1.0
172260,367035,Directed,1.0
172260,446993,Directed,1.0
172260,504575,Directed,1.0
172260,649746,Directed,1.0
172260,710149,Directed,1.0
172260,1039346,Directed,1.0
172260,1250252,Directed,1.0
172260,1643167,Directed,1.0
172260,1647670,Directed,1.0
172260,1766106,Directed,1.0
172260,1766688,Directed,1.0
172260,1777752,Directed,1.0
172260,1784565,Directed,1.0
172521,169214,Directed,1.0
172521,169399,Directed,1.0
172521,169406,Directed,1.0
172521,169672,Directed,1.0
172521,172260,Directed,1.0
172521,172926,Directed,1.0
172521,173000,Directed,1.0
172521,174556,Directed,1.0
172521,896828,Directed,1.0
172521,976319,Directed,1.0
172521,1108125,Directed,1.0
172521,1204794,Directed,1.0
172715,98332,Directed,1.0
172715,173000,Directed,1.0
172715,174556,Directed,1.0
172715,446994,Directed,1.0
172715,487753,Directed,1.0
172756,49755,Directed,1.0
172756,471303,Directed,1.0
172756,1168735,Directed,1.0
172828,174556,Directed,1.0
172898,98332,Directed,1.0
172898,174556,Directed,1.0
172898,535544,Directed,1.0
172898,1055792,Directed,1.0
172926,170220,Directed,1.0
172926,172955,Directed,1.0
172926,174674,Directed,1.0
172926,364585,Directed,1.0
172926,446994,Directed,1.0
172955,9371,Directed,1.0
172955,50955,Directed,1.0
172955,169669,Directed,1.0
172955,172260,Directed,1.0
172955,172521,Directed,1.0
172955,172898,Directed,1.0
172955,172926,Directed,1.0
172955,173258,Directed,1.0
172955,174489,Directed,1.0
172955,543242,Directed,1.0
172955,771960,Directed,1.0
172955,979519,Directed,1.0
172955,1039346,Directed,1.0
172955,1108125,Directed,1.0
172955,1118496,Directed,1.0
173000,98332,Directed,1.0
173000,168957,Directed,1.0
173000,172260,Directed,1.0
173000,172521,Directed,1.0
173000,172898,Directed,1.0
173000,173005,Directed,1.0
173000,173783,Directed,1.0
173000,174674,Directed,1.0
173000,446994,Directed,1.0
173000,453983,Directed,1.0
173000,487753,Directed,1.0
173000,896828,Directed,1.0
173000,1108125,Directed,1.0
173000,1168735,Directed,1.0
173000,1653250,Directed,1.0
173005,50955,Directed,1.0
173005,172898,Directed,1.0
173005,172926,Directed,1.0
173005,172955,Directed,1.0
173005,174489,Directed,1.0
173005,174674,Directed,1.0
173005,978876,Directed,1.0
173005,1108125,Directed,1.0
173009,174489,Directed,1.0
173102,535544,Directed,1.0
173102,1168735,Directed,1.0
173102,1766688,Directed,1.0
173258,170220,Directed,1.0
173258,172955,Directed,1.0
173258,1108125,Directed,1.0
173258,1168735,Directed,1.0
173783,43344,Directed,1.0
173783,169669,Directed,1.0
173783,172521,Directed,1.0
173783,174070,Directed,1.0
173783,218714,Directed,1.0
173783,219408,Directed,1.0
173783,367035,Directed,1.0
173783,413732,Directed,1.0
173783,457043,Directed,1.0
173783,619317,Directed,1.0
173783,785921,Directed,1.0
173783,1777752,Directed,1.0
174070,168856,Directed,1.0
174070,169387,Directed,1.0
174070,169399,Directed,1.0
174070,169406,Directed,1.0
174070,169822,Directed,1.0
174070,649746,Directed,1.0
174070,1108125,Directed,1.0
174489,172006,Directed,1.0
174489,172955,Directed,1.0
174489,173005,Directed,1.0
174489,456991,Directed,1.0
174489,492663,Directed,1.0
174489,649746,Directed,1.0
174489,780527,Directed,1.0
174489,823482,Directed,1.0
174489,979519,Directed,1.0
174489,1108125,Directed,1.0
174489,1167669,Directed,1.0
174489,1233963,Directed,1.0
174529,169406,Directed,1.0
174529,172926,Directed,1.0
174529,174556,Directed,1.0
174529,1055792,Directed,1.0
174529,1108125,Directed,1.0
174529,1167996,Directed,1.0
174529,1785409,Directed,1.0
174541,169214,Directed,1.0
174541,172006,Directed,1.0
174541,172260,Directed,1.0
174541,172898,Directed,1.0
174541,172955,Directed,1.0
174541,174529,Directed,1.0
174541,174556,Directed,1.0
174541,174566,Directed,1.0
174541,174674,Directed,1.0
174541,174685,Directed,1.0
174556,7862,Directed,1.0
174556,43344,Directed,1.0
174556,60349,Directed,1.0
174556,68030,Directed,1.0
174556,98332,Directed,1.0
174556,168867,Directed,1.0
174556,169387,Directed,1.0
174556,169672,Directed,1.0
174556,170336,Directed,1.0
174556,172260,Directed,1.0
174556,172926,Directed,1.0
174556,172955,Directed,1.0
174556,174529,Directed,1.0
174556,174674,Directed,1.0
174556,174685,Directed,1.0
174556,175561,Directed,1.0
174556,367025,Directed,1.0
174556,456991,Directed,1.0
174556,457097,Directed,1.0
174556,535544,Directed,1.0
174556,697817,Directed,1.0
174556,762226,Directed,1.0
174556,841895,Directed,1.0
174556,987583,Directed,1.0
174556,1108125,Directed,1.0
174556,1113942,Directed,1.0
174556,1115621,Directed,1.0
174556,1118496,Directed,1.0
174556,1167669,Directed,1.0
174556,1167996,Directed,1.0
174556,1168735,Directed,1.0
174556,1175077,Directed,1.0
174556,1215131,Directed,1.0
174556,1233963,Directed,1.0
174556,1398130,Directed,1.0
174556,1509110,Directed,1.0
174556,1538057,Directed,1.0
174556,1766106,Directed,1.0
174556,1766688,Directed,1.0
174566,169214,Directed,1.0
174566,172260,Directed,1.0
174566,174529,Directed,1.0
174566,174556,Directed,1.0
174674,15406,Directed,1.0
174674,60136,Directed,1.0
174674,60349,Directed,1.0
174674,148152,Directed,1.0
174674,172231,Directed,1.0
174674,172260,Directed,1.0
174674,173000,Directed,1.0
174674,174529,Directed,1.0
174674,174556,Directed,1.0
174674,364585,Directed,1.0
174674,446993,Directed,1.0
174674,446994,Directed,1.0
174674,487753,Directed,1.0
174674,1055792,Directed,1.0
174674,1204794,Directed,1.0
174674,1205356,Directed,1.0
174674,1233963,Directed,1.0
174674,1455774,Directed,1.0
174674,1673064,Directed,1.0
174674,1766106,Directed,1.0
174674,1766688,Directed,1.0
174685,168957,Directed,1.0
174685,172006,Directed,1.0
175203,172006,Directed,1.0
175203,174489,Directed,1.0
175203,174529,Directed,1.0
175203,174556,Directed,1.0
175203,174674,Directed,1.0
175203,364585,Directed,1.0
175203,446994,Directed,1.0
175203,1358586,Directed,1.0
175377,98247,Directed,1.0
175377,138509,Directed,1.0
175377,169207,Directed,1.0
175377,169387,Directed,1.0
175377,174529,Directed,1.0
175377,174674,Directed,1.0
175377,175203,Directed,1.0
175377,187620,Directed,1.0
175377,347877,Directed,1.0
175377,364585,Directed,1.0
175377,367035,Directed,1.0
175377,413732,Directed,1.0
175377,446994,Directed,1.0
175377,459249,Directed,1.0
175377,575780,Directed,1.0
175377,785921,Directed,1.0
175377,802740,Directed,1.0
175377,835651,Directed,1.0
175377,896828,Directed,1.0
175377,897495,Directed,1.0
175377,955374,Directed,1.0
175377,978876,Directed,1.0
175377,984667,Directed,1.0
175377,985086,Directed,1.0
175377,985851,Directed,1.0
175377,987583,Directed,1.0
175377,1118979,Directed,1.0
175377,1205255,Directed,1.0
175377,1313468,Directed,1.0
175377,1343520,Directed,1.0
175556,60349,Directed,1.0
175556,98247,Directed,1.0
175556,98332,Directed,1.0
175556,195254,Directed,1.0
175556,541013,Directed,1.0
175556,802740,Directed,1.0
175556,896828,Directed,1.0
175556,987583,Directed,1.0
175556,1106090,Directed,1.0
175556,1108125,Directed,1.0
175556,1342812,Directed,1.0
175556,1344768,Directed,1.0
175556,1362343,Directed,1.0
175556,1766106,Directed,1.0
175556,1766688,Directed,1.0
175561,98332,Directed,1.0
175561,121347,Directed,1.0
175561,121348,Directed,1.0
175561,194877,Directed,1.0
175561,219468,Directed,1.0
175561,540950,Directed,1.0
175561,802740,Directed,1.0
175561,896828,Directed,1.0
175561,1655802,Directed,1.0
175561,1766106,Directed,1.0
175944,161837,Directed,1.0
175944,896828,Directed,1.0
175944,1344869,Directed,1.0
176613,168867,Directed,1.0
177006,138509,Directed,1.0
177006,182645,Directed,1.0
177006,446994,Directed,1.0
177006,780487,Directed,1.0
177006,987583,Directed,1.0
177006,1140590,Directed,1.0
177006,1205228,Directed,1.0
177006,1205355,Directed,1.0
177254,987583,Directed,1.0
177263,98332,Directed,1.0
177263,138509,Directed,1.0
177263,195254,Directed,1.0
177263,230038,Directed,1.0
177263,346549,Directed,1.0
177263,364585,Directed,1.0
177263,367035,Directed,1.0
177263,446994,Directed,1.0
177263,459249,Directed,1.0
177263,541013,Directed,1.0
177263,575780,Directed,1.0
177263,610154,Directed,1.0
177263,802740,Directed,1.0
177263,896828,Directed,1.0
177263,897495,Directed,1.0
177263,987583,Directed,1.0
177263,1205255,Directed,1.0
177263,1313468,Directed,1.0
177263,1383396,Directed,1.0
177263,1457593,Directed,1.0
177263,1655802,Directed,1.0
177905,367026,Directed,1.0
177905,1108125,Directed,1.0
177905,1113990,Directed,1.0
177905,1358586,Directed,1.0
178034,60113,Directed,1.0
178034,60153,Directed,1.0
178034,64873,Directed,1.0
178034,121347,Directed,1.0
178034,180323,Directed,1.0
178034,619972,Directed,1.0
178034,1169041,Directed,1.0
178034,1398130,Directed,1.0
178034,1537250,Directed,1.0
178692,896828,Directed,1.0
179171,121348,Directed,1.0
179171,978876,Directed,1.0
179318,896828,Directed,1.0
179318,1205354,Directed,1.0
179585,98332,Directed,1.0
179585,706670,Directed,1.0
179585,771960,Directed,1.0
179585,1134240,Directed,1.0
179585,1168735,Directed,1.0
180323,60113,Directed,1.0
180323,98332,Directed,1.0
180323,121347,Directed,1.0
180323,128876,Directed,1.0
180323,138509,Directed,1.0
180323,161705,Directed,1.0
180323,161837,Directed,1.0
180323,171364,Directed,1.0
180323,200477,Directed,1.0
180323,279122,Directed,1.0
180323,346549,Directed,1.0
180323,446994,Directed,1.0
180323,459249,Directed,1.0
180323,619972,Directed,1.0
180323,802740,Directed,1.0
180323,889672,Directed,1.0
180323,894387,Directed,1.0
180323,896828,Directed,1.0
180323,978876,Directed,1.0
180323,987583,Directed,1.0
180323,1105998,Directed,1.0
180323,1113990,Directed,1.0
180323,1140590,Directed,1.0
180323,1159519,Directed,1.0
180323,1159788,Directed,1.0
180323,1159887,Directed,1.0
180323,1160035,Directed,1.0
180323,1167404,Directed,1.0
180323,1167996,Directed,1.0
180323,1169041,Directed,1.0
180323,1169077,Directed,1.0
180323,1205255,Directed,1.0
180323,1205348,Directed,1.0
180323,1313468,Directed,1.0
180323,1313480,Directed,1.0
180323,1457593,Directed,1.0
180323,1625918,Directed,1.0
180323,1783677,Directed,1.0
180403,60349,Directed,1.0
180403,180323,Directed,1.0
180403,896828,Directed,1.0
180403,987583,Directed,1.0
180403,1105998,Directed,1.0
180403,1233963,Directed,1.0
180403,1777752,Directed,1.0
180726,128876,Directed,1.0
180726,896828,Directed,1.0
181216,181305,Directed,1.0
181216,889672,Directed,1.0
181216,1113990,Directed,1.0
181305,121347,Directed,1.0
181305,180323,Directed,1.0
181305,541013,Directed,1.0
181305,780487,Directed,1.0
181305,785921,Directed,1.0
181305,896828,Directed,1.0
181305,987583,Directed,1.0
181305,1105998,Directed,1.0
181305,1136027,Directed,1.0
181305,1313468,Directed,1.0
181305,1644990,Directed,1.0
181592,174556,Directed,1.0
181592,181795,Directed,1.0
181592,182338,Directed,1.0
181592,182645,Directed,1.0
181592,978876,Directed,1.0
181592,987583,Directed,1.0
181592,987709,Directed,1.0
181592,987710,Directed,1.0
181592,1097018,Directed,1.0
181592,1204794,Directed,1.0
181592,1205228,Directed,1.0
181592,1205348,Directed,1.0
181592,1344768,Directed,1.0
181795,181592,Directed,1.0
181795,987583,Directed,1.0
181795,987709,Directed,1.0
181795,987710,Directed,1.0
182310,182338,Directed,1.0
182310,182645,Directed,1.0
182310,896828,Directed,1.0
182310,987583,Directed,1.0
182310,987709,Directed,1.0
182310,987710,Directed,1.0
182338,119820,Directed,1.0
182338,161837,Directed,1.0
182338,174556,Directed,1.0
182338,182645,Directed,1.0
182338,182676,Directed,1.0
182338,367025,Directed,1.0
182338,464750,Directed,1.0
182338,619972,Directed,1.0
182338,987709,Directed,1.0
182338,987710,Directed,1.0
182338,990177,Directed,1.0
182338,1134232,Directed,1.0
182338,1142416,Directed,1.0
182338,1167404,Directed,1.0
182338,1205228,Directed,1.0
182338,1205348,Directed,1.0
182338,1344768,Directed,1.0
182338,1496185,Directed,1.0
182338,1499037,Directed,1.0
182338,1609252,Directed,1.0
182338,1649627,Directed,1.0
182628,60113,Directed,1.0
182628,60153,Directed,1.0
182628,121347,Directed,1.0
182628,161837,Directed,1.0
182628,179318,Directed,1.0
182628,180323,Directed,1.0
182628,896828,Directed,1.0
182628,1097042,Directed,1.0
182628,1105998,Directed,1.0
182628,1106090,Directed,1.0
182628,1108125,Directed,1.0
182628,1108352,Directed,1.0
